-1,-1,39,14,7,40,-1,-1,39,0,0,40,-1,-1,-1,39,0,0,0,0,0,0,40,-1,-1,39,0,0,40,-1,39,0,0,0,0,1,1,1,1,1,1,1,1,1,0,7,1,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,-1,39,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,14,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,8,8,8,8,8,8,8,0,15,0,0,0,0,0,0,0,0,40,-1,39,0,14,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,39,0,0,0,0,40,-1,-1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,39,0,0,14,7,40,-1,-1,39,1,0,40,39,0,0,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,40,-1,-1,39,1,0,40,39,0,0,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,39,14,15,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,17,0,0,0,0,0,0,1,0,40,39,0,0,0,0,40,-1,-1,39,0,0,1,1,1,1,1,1,1,1,1,40,-1,-1,-1,39,0,0,40,-1,-1,39,1,1,1,1,40,-1,-1
-1,-1,39,1,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,40,39,0,0,0,40,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,1,40,-1,-1,-1,39,0,0,40,-1,39,1,1,1,1,1,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,39,1,0,0,0,0,0,0,40,-1,-1,-1,39,0,0,8,8,8,8,8,8,8,8,1,40,-1,-1,-1,39,0,0,40,-1,39,1,1,1,1,1,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,0,0,0,7,1,0,0,0,0,0,15,0,0,0,0,0,0,40,-1,-1,-1,39,0,0,40,-1,-1,39,1,0,0,0,0,0,0,40,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,39,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,39,0,0,40,-1,-1,-1,39,0,0,40,-1,-1,39,1,1,1,1,1,0,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,10,0,0,40,-1,-1
-1,-1,39,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,39,0,0,40,-1,-1,-1,39,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,39,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,15,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,-1,39,0,0,40,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,39,0,0,0,0,0,0,0,0,0,0,10,11,11,11,11,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,39,0,0,40,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,-1,-1,-1,39,0,0,40,-1,39,0,0,0,0,0,0,0,14,0,9,20,20,20,20,20,20,20,9,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,-1,-1,-1,39,0,0,40,-1,39,0,0,0,0,9,0,0,0,0,9,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,0,1,40,-1,-1,39,8,8,0,0,0,14,15,0,10,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,0,1,40,-1,-1,-1,-1,39,8,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,0,1,40,-1,-1,-1,-1,-1,-1,39,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,1,40,-1,-1,39,1,1,1,1,1,1,40,-1,-1
-1,-1,39,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,0,14,15,40,-1,-1,39,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,39,1,1,1,1,1,1,40,-1,-1
-1,-1,39,0,0,0,0,0,0,1,1,1,0,0,40,-1,-1,39,0,0,0,0,0,11,1,1,11,1,1,1,1,1,1,0,0,0,0,0,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40,-1,-1,39,1,1,1,1,1,1,40,-1,-1
-1,-1,39,0,0,40,-1,39,0,0,0,14,7,0,40,-1,-1,39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,39,0,1,1,1,1,1,40,-1,-1
-1,-1,39,0,0,40,-1,39,0,0,14,0,0,0,40,-1,-1,-1,-1,-1,39,0,10,10,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,-1,-1,39,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,-1,-1,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,0,0,0,14,0,0,0,0,0,40,-1,-1,-1,-1,-1,39,0,8,8,0,0,0,0,0,0,0,0,15,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,15,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2,0,0,40,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2,1,2,40,-1,-1,-1,-1,-1,-1,-1,39,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,11,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,15,0,0,0,0,0,2,1,0,0,0,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,39,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,39,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,0,0,40,-1,-1
-1,-1,39,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,1,0,2,9,0,0,40,-1,-1
-1,-1,39,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,39,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,40,-1,-1,-1,39,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1,-1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
